user_id,age,country,education,interest,skill_level,preferred_platform,learning_goal,weekly_hours,completed_courses
U03660,37,Australia,Postgraduate,Soft Skills,Intermediate,edX,Upskilling,5,23
U03661,42,USA,Student,Soft Skills,Advanced,Udemy,Career Switch,19,8
U03662,38,Canada,Postgraduate,Programming,Intermediate,Coursera,College Project,26,22
U03663,28,USA,Postgraduate,Design,Intermediate,FutureLearn,Career Switch,5,4
U03664,44,Australia,Graduate,Soft Skills,Advanced,Khan Academy,Promotion,9,0
U03665,19,India,Graduate,Business,Advanced,DataCamp,Promotion,12,19
U03666,52,USA,Student,AI,Advanced,Khan Academy,Career Switch,18,46
U03667,36,India,Student,Design,Intermediate,Udemy,Career Switch,17,25
U03668,21,UK,Postgraduate,Business,Advanced,Skillshare,Interview Prep,3,35
U03669,51,India,Postgraduate,Business,Intermediate,FutureLearn,Career Switch,9,7
U03670,40,India,Student,Web,Beginner,LinkedIn Learning,Promotion,3,39
U03671,53,USA,Student,Mobile,Intermediate,Skillshare,Upskilling,30,22
U03672,20,Canada,Graduate,Cybersecurity,Beginner,DataCamp,Certification,22,15
U03673,35,Australia,Graduate,Programming,Intermediate,Khan Academy,Certification,7,50
U03674,48,India,Student,Cloud,Intermediate,edX,College Project,16,50
U03675,19,Canada,Postgraduate,AI,Advanced,Khan Academy,Certification,9,30
U03676,28,USA,Graduate,Soft Skills,Intermediate,FutureLearn,Career Switch,18,18
U03677,23,Canada,Postgraduate,AI,Intermediate,FutureLearn,Upskilling,14,15
U03678,44,Germany,Student,Soft Skills,Beginner,Udemy,Career Switch,27,7
U03679,27,Australia,Postgraduate,Data Science,Beginner,FutureLearn,Promotion,23,15
U03680,41,USA,Postgraduate,Web,Advanced,LinkedIn Learning,Career Switch,20,49
U03681,47,Germany,Graduate,Programming,Beginner,LinkedIn Learning,Interview Prep,15,28
U03682,36,USA,Graduate,Soft Skills,Intermediate,LinkedIn Learning,Career Switch,12,17
U03683,35,UK,Graduate,Soft Skills,Intermediate,FutureLearn,Career Switch,26,24
U03684,44,Germany,Postgraduate,Mobile,Advanced,Khan Academy,Upskilling,10,7
U03685,50,India,Student,Soft Skills,Advanced,Udemy,Interview Prep,3,11
U03686,24,India,Graduate,Cloud,Beginner,Coursera,Interview Prep,12,46
U03687,38,Australia,Postgraduate,Cloud,Beginner,edX,Upskilling,6,30
U03688,23,Canada,Student,Mobile,Advanced,LinkedIn Learning,Career Switch,11,48
U03689,25,UK,Student,Design,Advanced,LinkedIn Learning,Interview Prep,8,17
U03690,51,Germany,Student,Soft Skills,Beginner,DataCamp,College Project,30,49
U03691,53,USA,Student,Business,Advanced,edX,Upskilling,26,3
U03692,31,Canada,Student,Soft Skills,Advanced,Coursera,Promotion,23,22
U03693,46,USA,Postgraduate,Cloud,Intermediate,DataCamp,College Project,2,50
U03694,36,USA,Student,Soft Skills,Beginner,Coursera,Interview Prep,3,46
U03695,39,Australia,Student,Programming,Beginner,DataCamp,Certification,20,0
U03696,53,India,Graduate,Business,Advanced,Udemy,Certification,3,27
U03697,31,USA,Postgraduate,Programming,Intermediate,FutureLearn,Certification,12,15
U03698,49,Canada,Student,Design,Beginner,edX,Interview Prep,14,12
U03699,24,Germany,Student,Soft Skills,Intermediate,LinkedIn Learning,Career Switch,16,2
U03700,20,UK,Student,AI,Intermediate,Udemy,Upskilling,9,6
U03701,39,USA,Graduate,Mobile,Intermediate,Skillshare,Interview Prep,10,2
U03702,35,Australia,Student,Mobile,Advanced,LinkedIn Learning,Interview Prep,17,31
U03703,25,India,Graduate,Programming,Advanced,Khan Academy,Certification,22,22
U03704,53,Canada,Graduate,Mobile,Advanced,edX,Interview Prep,12,27
U03705,43,USA,Postgraduate,Mobile,Beginner,edX,Upskilling,8,4
U03706,20,UK,Postgraduate,Business,Advanced,Udemy,Interview Prep,12,6
U03707,22,UK,Student,Design,Beginner,edX,Upskilling,3,40
U03708,31,USA,Student,Design,Beginner,Coursera,College Project,14,45
U03709,50,Australia,Student,Web,Intermediate,Skillshare,Certification,14,21
U03710,19,USA,Student,Programming,Beginner,Udemy,College Project,22,43
U03711,35,Germany,Postgraduate,Business,Intermediate,Coursera,Promotion,28,8
U03712,33,India,Student,Soft Skills,Beginner,Udemy,Upskilling,14,46
U03713,25,Germany,Graduate,Design,Advanced,Skillshare,College Project,21,8
U03714,20,Australia,Student,Design,Beginner,FutureLearn,Upskilling,5,28
U03715,29,Australia,Student,Design,Intermediate,Coursera,Upskilling,6,40
U03716,31,UK,Student,Soft Skills,Advanced,DataCamp,Upskilling,13,27
U03717,53,Germany,Graduate,Business,Advanced,LinkedIn Learning,Career Switch,29,3
U03718,22,Germany,Graduate,Programming,Beginner,Udemy,Upskilling,8,42
U03719,27,Australia,Student,Cybersecurity,Beginner,LinkedIn Learning,College Project,10,8
U03720,33,Australia,Graduate,AI,Advanced,FutureLearn,College Project,4,24
U03721,46,UK,Graduate,AI,Advanced,Coursera,Certification,27,33
U03722,42,USA,Student,Design,Beginner,Udemy,College Project,9,1
U03723,51,Germany,Postgraduate,Cloud,Intermediate,DataCamp,Certification,8,23
U03724,55,Germany,Graduate,Programming,Advanced,DataCamp,College Project,17,16
U03725,38,Germany,Student,Mobile,Beginner,Khan Academy,Interview Prep,30,40
U03726,39,Germany,Student,Programming,Advanced,Skillshare,Career Switch,17,9
U03727,28,India,Graduate,Design,Beginner,Coursera,Career Switch,16,42
U03728,43,Australia,Postgraduate,Cloud,Intermediate,Coursera,Career Switch,24,18
U03729,27,Canada,Graduate,Cloud,Advanced,Skillshare,Career Switch,19,49
U03730,48,Germany,Postgraduate,Cybersecurity,Intermediate,Skillshare,Promotion,18,30
U03731,30,USA,Postgraduate,Mobile,Intermediate,Udemy,Upskilling,22,43
U03732,19,Canada,Student,Mobile,Advanced,LinkedIn Learning,Certification,8,7
U03733,52,UK,Graduate,Web,Advanced,edX,College Project,22,46
U03734,27,Australia,Graduate,Mobile,Beginner,Coursera,Promotion,11,41
U03735,51,Germany,Graduate,Programming,Advanced,Udemy,Promotion,28,17
U03736,23,India,Student,Business,Advanced,Udemy,College Project,4,45
U03737,34,Australia,Student,Web,Advanced,Coursera,Career Switch,26,7
U03738,51,Germany,Student,Web,Beginner,Coursera,Upskilling,18,21
U03739,49,Australia,Student,Cybersecurity,Beginner,Udemy,College Project,22,38
U03740,33,UK,Postgraduate,Cybersecurity,Advanced,LinkedIn Learning,College Project,12,20
U03741,34,UK,Student,Business,Advanced,Skillshare,College Project,18,0
U03742,33,UK,Graduate,Cybersecurity,Beginner,LinkedIn Learning,College Project,17,48
U03743,54,UK,Postgraduate,Data Science,Beginner,Skillshare,Upskilling,17,47
U03744,30,Australia,Graduate,Design,Advanced,LinkedIn Learning,Promotion,22,23
U03745,25,Australia,Student,Business,Advanced,Udemy,Promotion,22,6
U03746,27,Canada,Graduate,Data Science,Intermediate,Coursera,College Project,30,45
U03747,39,USA,Student,Business,Beginner,Coursera,Career Switch,19,19
U03748,29,USA,Postgraduate,Design,Beginner,Skillshare,Certification,5,19
U03749,33,UK,Student,Data Science,Intermediate,LinkedIn Learning,Career Switch,6,35
U03750,48,Canada,Graduate,Programming,Beginner,Skillshare,Promotion,11,1
U03751,30,UK,Postgraduate,Design,Advanced,LinkedIn Learning,College Project,16,8
U03752,49,USA,Student,Mobile,Intermediate,Khan Academy,Promotion,18,24
U03753,23,Germany,Postgraduate,Cloud,Advanced,Udemy,Upskilling,10,36
U03754,30,Australia,Student,Data Science,Advanced,Skillshare,Upskilling,15,10
U03755,53,USA,Postgraduate,Programming,Beginner,LinkedIn Learning,Interview Prep,29,4
U03756,26,India,Graduate,AI,Advanced,LinkedIn Learning,Interview Prep,28,12
U03757,20,USA,Postgraduate,Web,Advanced,Skillshare,Certification,3,10
U03758,47,India,Student,Cybersecurity,Advanced,edX,Career Switch,6,12
U03759,32,India,Student,Data Science,Intermediate,Khan Academy,Upskilling,12,40
U03760,36,Germany,Postgraduate,Cybersecurity,Beginner,LinkedIn Learning,College Project,25,28
U03761,39,Australia,Graduate,Web,Beginner,edX,Upskilling,3,2
U03762,54,UK,Graduate,AI,Beginner,Coursera,Promotion,11,5
U03763,20,India,Postgraduate,Design,Beginner,edX,Promotion,6,50
U03764,33,UK,Student,Mobile,Intermediate,LinkedIn Learning,Career Switch,19,5
U03765,54,India,Student,Cloud,Advanced,Udemy,Interview Prep,11,33
U03766,30,Canada,Student,AI,Intermediate,Udemy,Upskilling,23,10
U03767,34,Germany,Postgraduate,Cloud,Intermediate,DataCamp,Upskilling,2,46
U03768,33,Canada,Graduate,Web,Advanced,FutureLearn,Interview Prep,8,4
U03769,40,India,Student,Business,Advanced,Skillshare,Certification,6,33
U03770,48,UK,Student,Cloud,Advanced,FutureLearn,Career Switch,11,47
U03771,42,USA,Graduate,Cybersecurity,Beginner,DataCamp,College Project,24,13
U03772,26,Germany,Graduate,Soft Skills,Advanced,Skillshare,Career Switch,7,38
U03773,51,Canada,Student,Cybersecurity,Intermediate,Udemy,Interview Prep,23,17
U03774,23,India,Graduate,Cloud,Intermediate,Udemy,Upskilling,27,19
U03775,31,Australia,Postgraduate,Mobile,Beginner,edX,Certification,9,9
U03776,47,Australia,Graduate,Programming,Beginner,edX,Promotion,5,31
U03777,32,Australia,Student,Design,Intermediate,FutureLearn,Promotion,14,6
U03778,44,Canada,Student,Mobile,Intermediate,Udemy,College Project,28,48
U03779,44,UK,Graduate,Cybersecurity,Advanced,LinkedIn Learning,Promotion,15,8
U03780,25,Australia,Student,Web,Beginner,Udemy,Promotion,14,43
U03781,36,USA,Graduate,Mobile,Intermediate,Udemy,Interview Prep,9,43
U03782,35,Germany,Postgraduate,Design,Beginner,DataCamp,Promotion,12,32
U03783,37,Germany,Student,Cybersecurity,Advanced,edX,Interview Prep,3,45
U03784,53,India,Student,Cloud,Advanced,edX,Interview Prep,4,2
U03785,33,UK,Student,Data Science,Intermediate,Khan Academy,Certification,4,45
U03786,44,USA,Graduate,AI,Beginner,LinkedIn Learning,Career Switch,26,13
U03787,29,USA,Student,Data Science,Advanced,Udemy,Career Switch,15,3
U03788,43,Australia,Graduate,Programming,Intermediate,FutureLearn,Promotion,16,46
U03789,45,India,Student,Business,Intermediate,Skillshare,Interview Prep,25,43
U03790,25,UK,Student,Data Science,Advanced,Khan Academy,Certification,2,11
U03791,42,UK,Student,Web,Advanced,Udemy,College Project,30,40
U03792,34,Australia,Graduate,Mobile,Intermediate,LinkedIn Learning,Promotion,10,43
U03793,28,Australia,Student,Design,Intermediate,FutureLearn,Upskilling,6,35
U03794,51,Germany,Graduate,Cloud,Advanced,LinkedIn Learning,Interview Prep,19,35
U03795,48,USA,Postgraduate,AI,Intermediate,edX,College Project,5,0
U03796,49,Australia,Student,Mobile,Beginner,Khan Academy,College Project,18,45
U03797,53,UK,Student,Design,Beginner,LinkedIn Learning,Certification,10,44
U03798,52,Germany,Graduate,Business,Beginner,DataCamp,Interview Prep,12,30
U03799,46,India,Graduate,Cloud,Advanced,LinkedIn Learning,Promotion,2,44
U03800,45,USA,Student,Soft Skills,Beginner,edX,Upskilling,15,28
U03801,42,UK,Graduate,Design,Advanced,edX,Certification,26,9
U03802,27,India,Student,Mobile,Advanced,Khan Academy,College Project,26,22
U03803,29,Canada,Student,Programming,Beginner,FutureLearn,Certification,21,17
U03804,24,Canada,Postgraduate,Cybersecurity,Advanced,LinkedIn Learning,Upskilling,10,16
U03805,21,USA,Postgraduate,Cloud,Advanced,LinkedIn Learning,Interview Prep,9,7
U03806,18,India,Student,Mobile,Intermediate,DataCamp,College Project,9,19
U03807,22,Germany,Graduate,Soft Skills,Beginner,FutureLearn,College Project,19,28
U03808,25,Australia,Student,Mobile,Intermediate,Coursera,Upskilling,10,31
U03809,31,Germany,Student,Business,Intermediate,DataCamp,Career Switch,28,33
U03810,45,Germany,Student,Cybersecurity,Intermediate,Skillshare,College Project,2,2
U03811,43,Germany,Student,Programming,Beginner,Udemy,Upskilling,7,6
U03812,52,Canada,Graduate,Cloud,Intermediate,Coursera,Upskilling,21,24
U03813,46,Canada,Graduate,AI,Advanced,DataCamp,Promotion,24,36
U03814,36,Canada,Graduate,Data Science,Beginner,FutureLearn,College Project,25,31
U03815,43,UK,Student,Cybersecurity,Advanced,edX,Promotion,11,43
U03816,19,Canada,Postgraduate,Mobile,Beginner,Coursera,College Project,18,9
U03817,47,India,Graduate,Design,Advanced,Khan Academy,Interview Prep,3,35
U03818,52,USA,Postgraduate,Data Science,Intermediate,DataCamp,Certification,18,41
U03819,55,India,Postgraduate,Mobile,Intermediate,edX,College Project,25,50
U03820,31,India,Postgraduate,Cloud,Beginner,FutureLearn,Interview Prep,9,8
U03821,27,Germany,Graduate,Mobile,Beginner,Coursera,Interview Prep,26,27
U03822,18,Australia,Graduate,Design,Beginner,FutureLearn,Interview Prep,12,46
U03823,51,India,Student,Mobile,Advanced,Skillshare,Upskilling,20,25
U03824,36,Germany,Graduate,Design,Advanced,edX,Upskilling,22,45
U03825,43,USA,Graduate,AI,Advanced,Udemy,Certification,2,48
U03826,29,Germany,Postgraduate,Data Science,Advanced,LinkedIn Learning,Promotion,24,28
U03827,36,UK,Graduate,Design,Intermediate,Udemy,College Project,9,50
U03828,36,Germany,Student,AI,Beginner,Coursera,Interview Prep,17,47
U03829,18,Australia,Student,Data Science,Beginner,Coursera,Career Switch,9,22
U03830,27,Canada,Postgraduate,Data Science,Advanced,LinkedIn Learning,Upskilling,19,24
U03831,41,Germany,Student,Design,Beginner,DataCamp,Certification,17,42
U03832,43,USA,Student,Business,Beginner,FutureLearn,Career Switch,17,41
U03833,49,Germany,Student,AI,Intermediate,Udemy,Career Switch,17,30
U03834,25,Canada,Student,Cloud,Beginner,Skillshare,Career Switch,12,35
U03835,43,Canada,Postgraduate,Cloud,Intermediate,LinkedIn Learning,Certification,24,22
U03836,55,UK,Postgraduate,Mobile,Advanced,FutureLearn,Career Switch,11,31
U03837,24,UK,Student,Design,Beginner,edX,Interview Prep,10,34
U03838,50,Australia,Postgraduate,Soft Skills,Intermediate,Udemy,Upskilling,25,13
U03839,28,India,Student,Soft Skills,Advanced,edX,College Project,13,35
U03840,51,USA,Postgraduate,Data Science,Advanced,Udemy,Interview Prep,4,23
U03841,22,Germany,Student,Programming,Beginner,Khan Academy,Upskilling,10,32
U03842,31,Germany,Graduate,Soft Skills,Intermediate,Skillshare,Upskilling,24,9
U03843,24,Canada,Postgraduate,Mobile,Intermediate,Coursera,Career Switch,13,29
U03844,47,USA,Student,AI,Intermediate,Khan Academy,Career Switch,2,25
U03845,38,Canada,Graduate,Business,Intermediate,LinkedIn Learning,Certification,9,41
U03846,44,Australia,Student,Soft Skills,Intermediate,edX,Interview Prep,26,17
U03847,22,Canada,Student,Cybersecurity,Advanced,Udemy,Upskilling,23,7
U03848,53,UK,Graduate,Soft Skills,Advanced,Udemy,Promotion,17,27
U03849,43,UK,Student,Cybersecurity,Intermediate,FutureLearn,Promotion,19,18
U03850,25,India,Student,Data Science,Advanced,Coursera,College Project,24,28
U03851,29,India,Postgraduate,Soft Skills,Intermediate,FutureLearn,College Project,5,48
U03852,29,Australia,Postgraduate,Programming,Beginner,Khan Academy,Promotion,6,49
U03853,40,Germany,Graduate,Design,Advanced,edX,Upskilling,15,25
U03854,20,USA,Postgraduate,Soft Skills,Advanced,DataCamp,Interview Prep,23,47
U03855,20,UK,Graduate,Design,Intermediate,Udemy,Career Switch,28,32
U03856,46,Canada,Postgraduate,Cloud,Intermediate,Udemy,Upskilling,6,14
U03857,38,Australia,Student,Programming,Advanced,DataCamp,Upskilling,14,11
U03858,30,Australia,Graduate,Programming,Intermediate,Coursera,Certification,4,24
U03859,29,USA,Student,Cybersecurity,Advanced,edX,Certification,9,17
U03860,53,Germany,Student,Programming,Advanced,DataCamp,Career Switch,25,23
U03861,50,USA,Graduate,Programming,Intermediate,Udemy,Promotion,23,38
U03862,21,Germany,Student,Mobile,Intermediate,edX,Career Switch,18,37
U03863,50,USA,Graduate,Business,Advanced,edX,Promotion,11,34
U03864,55,India,Graduate,Programming,Advanced,Udemy,College Project,4,27
U03865,47,Canada,Student,AI,Advanced,FutureLearn,College Project,6,14
U03866,45,Germany,Student,Cybersecurity,Advanced,edX,Certification,13,3
U03867,31,India,Graduate,Cybersecurity,Intermediate,Khan Academy,College Project,21,24
U03868,53,Canada,Graduate,Soft Skills,Intermediate,Skillshare,College Project,25,34
U03869,47,Canada,Postgraduate,Soft Skills,Beginner,Udemy,Career Switch,11,22
U03870,18,Australia,Student,Cybersecurity,Advanced,LinkedIn Learning,Interview Prep,14,43
U03871,24,Germany,Graduate,Mobile,Intermediate,Skillshare,Interview Prep,5,30
U03872,51,India,Postgraduate,Cloud,Beginner,Udemy,Career Switch,25,5
U03873,36,USA,Graduate,AI,Advanced,Skillshare,Certification,5,15
U03874,35,India,Student,Business,Advanced,FutureLearn,Certification,20,44
U03875,42,Germany,Postgraduate,Mobile,Advanced,Khan Academy,College Project,6,34
U03876,26,UK,Postgraduate,AI,Beginner,LinkedIn Learning,Upskilling,14,40
U03877,21,UK,Graduate,Programming,Intermediate,DataCamp,Interview Prep,7,13
U03878,31,Germany,Student,Design,Advanced,Udemy,College Project,17,40
U03879,23,UK,Graduate,Soft Skills,Intermediate,Udemy,College Project,27,11
U03880,45,UK,Student,AI,Intermediate,Coursera,Career Switch,2,23
U03881,52,Germany,Postgraduate,Cybersecurity,Beginner,Khan Academy,Career Switch,6,30
U03882,42,UK,Postgraduate,Data Science,Advanced,DataCamp,Promotion,9,44
U03883,31,Australia,Student,Cybersecurity,Intermediate,Khan Academy,Career Switch,26,26
U03884,41,Canada,Graduate,Cybersecurity,Intermediate,Coursera,Career Switch,20,17
U03885,33,India,Student,Data Science,Advanced,Udemy,Promotion,5,44
U03886,28,Australia,Postgraduate,Soft Skills,Advanced,LinkedIn Learning,College Project,21,6
U03887,22,Germany,Student,Data Science,Advanced,edX,College Project,5,32
U03888,35,Canada,Graduate,AI,Advanced,Coursera,Promotion,5,49
U03889,29,Germany,Postgraduate,Web,Advanced,Udemy,Interview Prep,24,37
U03890,44,Australia,Graduate,Mobile,Advanced,Udemy,Upskilling,20,10
U03891,53,Australia,Postgraduate,AI,Intermediate,Khan Academy,Upskilling,19,45
U03892,27,Canada,Graduate,AI,Advanced,FutureLearn,Interview Prep,3,10
U03893,24,India,Student,Data Science,Advanced,Skillshare,Career Switch,10,41
U03894,37,Australia,Graduate,Web,Beginner,Udemy,College Project,19,8
U03895,23,Germany,Postgraduate,Data Science,Intermediate,LinkedIn Learning,College Project,10,40
U03896,25,UK,Student,Cloud,Beginner,Coursera,College Project,27,50
U03897,33,UK,Postgraduate,Web,Beginner,DataCamp,Certification,21,2
U03898,24,Australia,Student,Design,Beginner,DataCamp,Career Switch,28,5
U03899,40,USA,Graduate,Mobile,Intermediate,edX,Career Switch,4,16
U03900,51,UK,Graduate,Soft Skills,Beginner,Skillshare,Promotion,4,19
U03901,22,Canada,Graduate,Cloud,Advanced,Udemy,Certification,7,22
U03902,32,USA,Postgraduate,Web,Beginner,DataCamp,Upskilling,13,23
U03903,49,UK,Graduate,Business,Advanced,Skillshare,Promotion,11,26
U03904,50,Germany,Postgraduate,Soft Skills,Advanced,edX,Interview Prep,23,11
U03905,18,Canada,Graduate,Mobile,Beginner,Udemy,Promotion,20,48
U03906,52,Germany,Student,AI,Beginner,DataCamp,Promotion,10,43
U03907,47,Canada,Student,Web,Beginner,Khan Academy,Certification,19,14
U03908,30,India,Student,Programming,Beginner,Khan Academy,Upskilling,30,26
U03909,27,Germany,Graduate,Business,Advanced,FutureLearn,Career Switch,24,39
U03910,36,Germany,Graduate,Soft Skills,Beginner,DataCamp,Upskilling,25,28
U03911,18,UK,Graduate,Data Science,Intermediate,FutureLearn,Promotion,5,30
U03912,45,Australia,Graduate,Programming,Intermediate,Coursera,College Project,22,36
U03913,29,Australia,Student,Design,Advanced,edX,College Project,17,46
U03914,37,India,Student,Soft Skills,Intermediate,edX,Certification,23,13
U03915,54,India,Postgraduate,Soft Skills,Advanced,Udemy,Certification,11,32
U03916,18,UK,Graduate,Mobile,Beginner,Skillshare,College Project,8,42
U03917,19,USA,Postgraduate,Data Science,Advanced,edX,Upskilling,26,44
U03918,48,UK,Postgraduate,Programming,Beginner,FutureLearn,Interview Prep,24,24
U03919,54,UK,Postgraduate,Cybersecurity,Advanced,FutureLearn,Career Switch,24,20
U03920,21,Canada,Postgraduate,Data Science,Advanced,Khan Academy,Certification,30,47
U03921,22,India,Student,Cloud,Beginner,Udemy,Interview Prep,21,48
U03922,45,Germany,Postgraduate,Business,Beginner,Coursera,Promotion,6,7
U03923,47,Canada,Student,Business,Intermediate,FutureLearn,Upskilling,18,33
U03924,23,India,Student,Data Science,Intermediate,Skillshare,Promotion,4,10
U03925,34,UK,Graduate,Data Science,Beginner,DataCamp,Upskilling,16,39
U03926,21,India,Graduate,Mobile,Intermediate,Skillshare,Interview Prep,11,24
U03927,29,Australia,Student,Business,Advanced,FutureLearn,Career Switch,2,14
U03928,18,India,Graduate,Data Science,Beginner,Khan Academy,Career Switch,11,50
U03929,49,Australia,Student,Soft Skills,Intermediate,LinkedIn Learning,Interview Prep,7,36
U03930,44,Canada,Postgraduate,Mobile,Intermediate,edX,Career Switch,20,32
U03931,19,Australia,Graduate,Programming,Advanced,Udemy,Upskilling,13,40
U03932,50,USA,Graduate,AI,Beginner,edX,Interview Prep,10,2
U03933,19,Germany,Student,AI,Intermediate,Skillshare,Certification,24,29
U03934,49,Canada,Postgraduate,Cloud,Beginner,FutureLearn,Certification,7,33
U03935,48,USA,Student,Data Science,Beginner,edX,Interview Prep,18,43
U03936,21,India,Student,Design,Advanced,LinkedIn Learning,Interview Prep,15,10
U03937,47,USA,Postgraduate,Mobile,Intermediate,FutureLearn,Promotion,22,9
U03938,45,Canada,Postgraduate,Mobile,Beginner,FutureLearn,Certification,3,11
U03939,37,India,Student,AI,Intermediate,Skillshare,Promotion,4,21
U03940,23,UK,Postgraduate,Cloud,Beginner,LinkedIn Learning,Career Switch,3,46
U03941,44,Australia,Graduate,Web,Intermediate,DataCamp,College Project,2,16
U03942,49,India,Graduate,Programming,Beginner,Coursera,College Project,9,29
U03943,51,India,Postgraduate,Mobile,Advanced,Skillshare,Upskilling,21,44
U03944,33,India,Graduate,Design,Beginner,Skillshare,College Project,3,20
U03945,51,Australia,Postgraduate,Business,Intermediate,FutureLearn,College Project,18,43
U03946,53,Australia,Postgraduate,Data Science,Beginner,DataCamp,Career Switch,12,2
U03947,51,India,Student,Cybersecurity,Beginner,LinkedIn Learning,Upskilling,15,41
U03948,45,USA,Postgraduate,Cybersecurity,Intermediate,Coursera,Upskilling,17,19
U03949,55,UK,Student,Mobile,Beginner,Skillshare,Upskilling,6,17
U03950,49,USA,Postgraduate,Programming,Advanced,DataCamp,Interview Prep,13,7
U03951,44,Canada,Graduate,Web,Advanced,DataCamp,Interview Prep,30,41
U03952,42,Germany,Graduate,Mobile,Advanced,Udemy,Certification,18,47
U03953,29,UK,Postgraduate,Cybersecurity,Beginner,Skillshare,Certification,25,6
U03954,22,Canada,Student,Design,Intermediate,DataCamp,Upskilling,11,15
U03955,26,Germany,Student,Mobile,Advanced,edX,Certification,20,10
U03956,43,Germany,Graduate,Soft Skills,Advanced,FutureLearn,Promotion,6,15
U03957,54,India,Postgraduate,AI,Advanced,Skillshare,Career Switch,12,36
U03958,32,Germany,Postgraduate,Cloud,Advanced,Skillshare,Promotion,26,39
U03959,34,Australia,Student,Business,Beginner,Skillshare,Promotion,11,1
U03960,23,Canada,Student,Business,Advanced,Udemy,Upskilling,7,12
U03961,46,Australia,Student,Business,Intermediate,edX,Certification,2,18
U03962,45,Canada,Postgraduate,Cybersecurity,Advanced,DataCamp,College Project,23,49
U03963,55,USA,Postgraduate,Web,Beginner,DataCamp,Career Switch,12,16
U03964,50,USA,Student,Web,Intermediate,FutureLearn,Interview Prep,9,15
U03965,26,India,Graduate,Mobile,Beginner,Khan Academy,Interview Prep,16,5
U03966,24,Australia,Student,Web,Advanced,DataCamp,Interview Prep,2,29
U03967,42,Australia,Postgraduate,AI,Advanced,FutureLearn,Promotion,15,29
U03968,28,UK,Postgraduate,Business,Intermediate,DataCamp,Promotion,4,46
U03969,39,Canada,Graduate,Mobile,Intermediate,Skillshare,Career Switch,25,16
U03970,42,Germany,Graduate,AI,Intermediate,Coursera,Interview Prep,21,0
U03971,23,India,Postgraduate,Mobile,Advanced,LinkedIn Learning,Certification,22,50
U03972,28,USA,Postgraduate,Web,Intermediate,DataCamp,Upskilling,21,42
U03973,53,Canada,Postgraduate,Mobile,Intermediate,FutureLearn,Promotion,22,19
U03974,46,Canada,Student,Mobile,Intermediate,DataCamp,Upskilling,20,26
U03975,18,Australia,Graduate,Cybersecurity,Beginner,DataCamp,Certification,13,31
U03976,31,Canada,Graduate,Design,Advanced,Skillshare,Career Switch,10,8
U03977,26,Canada,Postgraduate,Cloud,Intermediate,edX,Interview Prep,19,26
U03978,23,USA,Graduate,Business,Beginner,Khan Academy,Upskilling,28,35
U03979,52,Australia,Postgraduate,Cloud,Advanced,FutureLearn,Upskilling,16,21
U03980,50,Canada,Postgraduate,Web,Beginner,Coursera,Certification,11,44
U03981,49,Germany,Graduate,Mobile,Advanced,Khan Academy,Interview Prep,9,29
U03982,43,India,Student,AI,Advanced,LinkedIn Learning,College Project,3,25
U03983,49,Australia,Graduate,Design,Advanced,FutureLearn,Certification,14,1
U03984,34,India,Postgraduate,Programming,Intermediate,Udemy,Promotion,12,22
U03985,49,Canada,Graduate,Soft Skills,Advanced,Coursera,Upskilling,23,29
U03986,43,USA,Graduate,Web,Intermediate,LinkedIn Learning,Certification,9,2
U03987,42,Australia,Student,Business,Advanced,LinkedIn Learning,College Project,13,47
U03988,51,USA,Graduate,Business,Intermediate,Coursera,Promotion,15,37
U03989,48,India,Student,Web,Advanced,FutureLearn,Career Switch,16,27
U03990,44,UK,Graduate,Programming,Advanced,Khan Academy,Promotion,16,12
U03991,39,India,Postgraduate,Soft Skills,Intermediate,Udemy,College Project,12,1
U03992,25,India,Postgraduate,Business,Intermediate,LinkedIn Learning,Upskilling,17,34
U03993,41,Germany,Student,Web,Beginner,Khan Academy,Career Switch,3,18
U03994,41,Germany,Graduate,Cybersecurity,Beginner,Coursera,Interview Prep,9,49
U03995,55,Germany,Student,Cloud,Beginner,Coursera,College Project,3,41
U03996,32,UK,Student,Data Science,Advanced,FutureLearn,Promotion,28,18
U03997,23,UK,Postgraduate,Programming,Beginner,Skillshare,Upskilling,12,21
U03998,42,UK,Postgraduate,AI,Intermediate,Khan Academy,College Project,5,11
U03999,33,USA,Student,Soft Skills,Intermediate,Skillshare,Promotion,28,12
U04000,31,Germany,Student,Web,Intermediate,Coursera,Interview Prep,17,1
U04001,47,UK,Graduate,AI,Beginner,DataCamp,College Project,14,27
U04002,22,India,Graduate,AI,Intermediate,Skillshare,College Project,11,15
U04003,25,Germany,Student,Design,Advanced,FutureLearn,Promotion,19,22
U04004,30,UK,Postgraduate,Business,Advanced,edX,Career Switch,4,40
U04005,29,UK,Graduate,Cybersecurity,Intermediate,DataCamp,Promotion,26,6
U04006,39,India,Postgraduate,Data Science,Beginner,FutureLearn,Certification,4,16
U04007,34,India,Graduate,Web,Advanced,Skillshare,Promotion,19,50
U04008,46,India,Postgraduate,Business,Beginner,FutureLearn,Career Switch,2,39
U04009,32,India,Student,Business,Advanced,Skillshare,Upskilling,5,41
U04010,45,USA,Graduate,Soft Skills,Beginner,Khan Academy,Upskilling,17,10
U04011,18,UK,Student,Programming,Intermediate,Coursera,College Project,9,42
U04012,52,USA,Postgraduate,AI,Beginner,Khan Academy,Promotion,23,45
