course_id,course_name,platform,category,sub_category,instructor,duration_hours,price_inr,rating,reviews,level,language,skills,description,certificate,popularity,prerequisites,completion_rate,combined_features
C109479,Time Management Complete Bootcamp 79,Skillshare,Soft Skills,Time Management,Instructor_387,23,4999,4.4,27099,Beginner,Spanish,"Time Management, Soft Skills, Projects, Hands-on","Comprehensive Time Management course with practical projects, quizzes, assessments and capstone.",Yes,122055,Basic Programming,68.0,"Soft Skills Time Management Time Management, Soft Skills, Projects, Hands-on Comprehensive Time Management course with practical projects, quizzes, assessments and capstone. Beginner"
C109480,Time Management Complete Bootcamp 80,FutureLearn,Soft Skills,Time Management,Instructor_225,25,999,4.3,27696,Advanced,French,"Time Management, Soft Skills, Projects, Hands-on","Comprehensive Time Management course with practical projects, quizzes, assessments and capstone.",No,302448,Computer Fundamentals,80.7,"Soft Skills Time Management Time Management, Soft Skills, Projects, Hands-on Comprehensive Time Management course with practical projects, quizzes, assessments and capstone. Advanced"
C109481,Time Management Complete Bootcamp 81,edX,Soft Skills,Time Management,Instructor_484,17,4999,4.9,179190,Beginner,English,"Time Management, Soft Skills, Projects, Hands-on","Comprehensive Time Management course with practical projects, quizzes, assessments and capstone.",Yes,430205,Mathematics,82.3,"Soft Skills Time Management Time Management, Soft Skills, Projects, Hands-on Comprehensive Time Management course with practical projects, quizzes, assessments and capstone. Beginner"
C109482,Time Management Complete Bootcamp 82,Coursera,Soft Skills,Time Management,Instructor_23,78,0,3.9,129960,Beginner,French,"Time Management, Soft Skills, Projects, Hands-on","Comprehensive Time Management course with practical projects, quizzes, assessments and capstone.",No,450915,Basic Programming,93.3,"Soft Skills Time Management Time Management, Soft Skills, Projects, Hands-on Comprehensive Time Management course with practical projects, quizzes, assessments and capstone. Beginner"
C109483,Time Management Complete Bootcamp 83,Skillshare,Soft Skills,Time Management,Instructor_95,10,699,4.1,4297,Intermediate,Spanish,"Time Management, Soft Skills, Projects, Hands-on","Comprehensive Time Management course with practical projects, quizzes, assessments and capstone.",Yes,393449,Basic Programming,57.2,"Soft Skills Time Management Time Management, Soft Skills, Projects, Hands-on Comprehensive Time Management course with practical projects, quizzes, assessments and capstone. Intermediate"
C109484,Time Management Complete Bootcamp 84,Skillshare,Soft Skills,Time Management,Instructor_398,62,699,5.0,162803,Intermediate,Hindi,"Time Management, Soft Skills, Projects, Hands-on","Comprehensive Time Management course with practical projects, quizzes, assessments and capstone.",No,477970,Computer Fundamentals,40.3,"Soft Skills Time Management Time Management, Soft Skills, Projects, Hands-on Comprehensive Time Management course with practical projects, quizzes, assessments and capstone. Intermediate"
C109485,Time Management Complete Bootcamp 85,DataCamp,Soft Skills,Time Management,Instructor_334,34,0,3.9,66584,Intermediate,Spanish,"Time Management, Soft Skills, Projects, Hands-on","Comprehensive Time Management course with practical projects, quizzes, assessments and capstone.",No,458911,Mathematics,57.0,"Soft Skills Time Management Time Management, Soft Skills, Projects, Hands-on Comprehensive Time Management course with practical projects, quizzes, assessments and capstone. Intermediate"
C109486,Time Management Complete Bootcamp 86,Coursera,Soft Skills,Time Management,Instructor_195,6,399,3.6,202652,Beginner,Hindi,"Time Management, Soft Skills, Projects, Hands-on","Comprehensive Time Management course with practical projects, quizzes, assessments and capstone.",No,4674,Basic Programming,93.6,"Soft Skills Time Management Time Management, Soft Skills, Projects, Hands-on Comprehensive Time Management course with practical projects, quizzes, assessments and capstone. Beginner"
C109487,Time Management Complete Bootcamp 87,DataCamp,Soft Skills,Time Management,Instructor_286,9,999,4.1,249164,Beginner,Spanish,"Time Management, Soft Skills, Projects, Hands-on","Comprehensive Time Management course with practical projects, quizzes, assessments and capstone.",No,91314,Computer Fundamentals,70.5,"Soft Skills Time Management Time Management, Soft Skills, Projects, Hands-on Comprehensive Time Management course with practical projects, quizzes, assessments and capstone. Beginner"
C109488,Time Management Complete Bootcamp 88,DataCamp,Soft Skills,Time Management,Instructor_347,6,2499,4.2,214394,Intermediate,Spanish,"Time Management, Soft Skills, Projects, Hands-on","Comprehensive Time Management course with practical projects, quizzes, assessments and capstone.",Yes,494425,Basic Programming,90.0,"Soft Skills Time Management Time Management, Soft Skills, Projects, Hands-on Comprehensive Time Management course with practical projects, quizzes, assessments and capstone. Intermediate"
C109489,Time Management Complete Bootcamp 89,edX,Soft Skills,Time Management,Instructor_26,44,999,4.2,146670,Beginner,English,"Time Management, Soft Skills, Projects, Hands-on","Comprehensive Time Management course with practical projects, quizzes, assessments and capstone.",Yes,481843,Mathematics,71.5,"Soft Skills Time Management Time Management, Soft Skills, Projects, Hands-on Comprehensive Time Management course with practical projects, quizzes, assessments and capstone. Beginner"
C109490,Time Management Complete Bootcamp 90,DataCamp,Soft Skills,Time Management,Instructor_437,41,699,4.4,202971,Intermediate,Spanish,"Time Management, Soft Skills, Projects, Hands-on","Comprehensive Time Management course with practical projects, quizzes, assessments and capstone.",No,142326,Mathematics,54.2,"Soft Skills Time Management Time Management, Soft Skills, Projects, Hands-on Comprehensive Time Management course with practical projects, quizzes, assessments and capstone. Intermediate"
C109491,Time Management Complete Bootcamp 91,LinkedIn Learning,Soft Skills,Time Management,Instructor_5,40,0,4.5,167840,Intermediate,French,"Time Management, Soft Skills, Projects, Hands-on","Comprehensive Time Management course with practical projects, quizzes, assessments and capstone.",Yes,154929,Mathematics,94.7,"Soft Skills Time Management Time Management, Soft Skills, Projects, Hands-on Comprehensive Time Management course with practical projects, quizzes, assessments and capstone. Intermediate"
C109492,Time Management Complete Bootcamp 92,LinkedIn Learning,Soft Skills,Time Management,Instructor_88,76,1499,4.7,58734,Beginner,Hindi,"Time Management, Soft Skills, Projects, Hands-on","Comprehensive Time Management course with practical projects, quizzes, assessments and capstone.",No,492074,Computer Fundamentals,65.5,"Soft Skills Time Management Time Management, Soft Skills, Projects, Hands-on Comprehensive Time Management course with practical projects, quizzes, assessments and capstone. Beginner"
C109494,Time Management Complete Bootcamp 94,Skillshare,Soft Skills,Time Management,Instructor_247,37,1499,3.8,149535,Advanced,French,"Time Management, Soft Skills, Projects, Hands-on","Comprehensive Time Management course with practical projects, quizzes, assessments and capstone.",No,211340,Mathematics,54.2,"Soft Skills Time Management Time Management, Soft Skills, Projects, Hands-on Comprehensive Time Management course with practical projects, quizzes, assessments and capstone. Advanced"
C109495,Time Management Complete Bootcamp 95,DataCamp,Soft Skills,Time Management,Instructor_452,44,2499,4.2,245514,Beginner,Spanish,"Time Management, Soft Skills, Projects, Hands-on","Comprehensive Time Management course with practical projects, quizzes, assessments and capstone.",Yes,316087,Computer Fundamentals,87.2,"Soft Skills Time Management Time Management, Soft Skills, Projects, Hands-on Comprehensive Time Management course with practical projects, quizzes, assessments and capstone. Beginner"
C109496,Time Management Complete Bootcamp 96,Skillshare,Soft Skills,Time Management,Instructor_208,7,3499,4.4,19716,Beginner,Hindi,"Time Management, Soft Skills, Projects, Hands-on","Comprehensive Time Management course with practical projects, quizzes, assessments and capstone.",No,275906,Basic Programming,50.2,"Soft Skills Time Management Time Management, Soft Skills, Projects, Hands-on Comprehensive Time Management course with practical projects, quizzes, assessments and capstone. Beginner"
C109497,Time Management Complete Bootcamp 97,Coursera,Soft Skills,Time Management,Instructor_62,68,0,3.9,91440,Beginner,Hindi,"Time Management, Soft Skills, Projects, Hands-on","Comprehensive Time Management course with practical projects, quizzes, assessments and capstone.",No,43812,Mathematics,89.1,"Soft Skills Time Management Time Management, Soft Skills, Projects, Hands-on Comprehensive Time Management course with practical projects, quizzes, assessments and capstone. Beginner"
C109498,Time Management Complete Bootcamp 98,Khan Academy,Soft Skills,Time Management,Instructor_384,42,2499,4.1,243042,Intermediate,English,"Time Management, Soft Skills, Projects, Hands-on","Comprehensive Time Management course with practical projects, quizzes, assessments and capstone.",Yes,195671,Mathematics,37.2,"Soft Skills Time Management Time Management, Soft Skills, Projects, Hands-on Comprehensive Time Management course with practical projects, quizzes, assessments and capstone. Intermediate"
C109499,Time Management Complete Bootcamp 99,edX,Soft Skills,Time Management,Instructor_6,54,3499,3.5,50807,Beginner,Spanish,"Time Management, Soft Skills, Projects, Hands-on","Comprehensive Time Management course with practical projects, quizzes, assessments and capstone.",Yes,363912,Basic Programming,59.9,"Soft Skills Time Management Time Management, Soft Skills, Projects, Hands-on Comprehensive Time Management course with practical projects, quizzes, assessments and capstone. Beginner"
C109501,Teamwork Complete Bootcamp 1,edX,Soft Skills,Teamwork,Instructor_140,60,999,4.8,229174,Advanced,Spanish,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",Yes,487497,Mathematics,86.6,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Advanced"
C109502,Teamwork Complete Bootcamp 2,Khan Academy,Soft Skills,Teamwork,Instructor_335,4,3499,4.4,221085,Advanced,Spanish,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,342589,Computer Fundamentals,82.8,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Advanced"
C109503,Teamwork Complete Bootcamp 3,DataCamp,Soft Skills,Teamwork,Instructor_38,79,0,5.0,149610,Beginner,Hindi,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",Yes,319405,Basic Programming,92.7,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Beginner"
C109506,Teamwork Complete Bootcamp 6,edX,Soft Skills,Teamwork,Instructor_105,44,3499,4.1,146926,Advanced,Spanish,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",Yes,188955,Computer Fundamentals,39.1,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Advanced"
C109507,Teamwork Complete Bootcamp 7,edX,Soft Skills,Teamwork,Instructor_284,54,0,3.7,49301,Beginner,French,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,337771,Computer Fundamentals,76.5,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Beginner"
C109508,Teamwork Complete Bootcamp 8,Udemy,Soft Skills,Teamwork,Instructor_59,44,2499,4.0,200562,Beginner,Spanish,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",Yes,331215,Basic Programming,77.3,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Beginner"
C109509,Teamwork Complete Bootcamp 9,Skillshare,Soft Skills,Teamwork,Instructor_206,59,999,3.5,96623,Advanced,French,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",Yes,453747,Mathematics,59.3,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Advanced"
C109510,Teamwork Complete Bootcamp 10,DataCamp,Soft Skills,Teamwork,Instructor_396,47,999,4.5,180021,Intermediate,English,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",Yes,270128,Mathematics,64.2,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Intermediate"
C109511,Teamwork Complete Bootcamp 11,Coursera,Soft Skills,Teamwork,Instructor_428,57,999,4.3,95387,Advanced,Spanish,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,219637,Computer Fundamentals,92.4,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Advanced"
C109513,Teamwork Complete Bootcamp 13,LinkedIn Learning,Soft Skills,Teamwork,Instructor_450,59,0,4.3,199777,Intermediate,Spanish,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,395302,Mathematics,69.3,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Intermediate"
C109514,Teamwork Complete Bootcamp 14,LinkedIn Learning,Soft Skills,Teamwork,Instructor_484,5,699,4.6,243929,Advanced,French,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",Yes,463451,Mathematics,75.0,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Advanced"
C109515,Teamwork Complete Bootcamp 15,edX,Soft Skills,Teamwork,Instructor_138,44,2499,3.8,228044,Intermediate,French,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",Yes,447905,Mathematics,95.4,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Intermediate"
C109516,Teamwork Complete Bootcamp 16,FutureLearn,Soft Skills,Teamwork,Instructor_421,16,3499,4.0,22321,Advanced,Spanish,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,370547,Basic Programming,47.4,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Advanced"
C109517,Teamwork Complete Bootcamp 17,Skillshare,Soft Skills,Teamwork,Instructor_418,46,2499,4.6,200902,Beginner,English,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,456208,Basic Programming,44.3,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Beginner"
C109518,Teamwork Complete Bootcamp 18,Khan Academy,Soft Skills,Teamwork,Instructor_168,3,0,4.2,240162,Advanced,French,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",Yes,467089,Computer Fundamentals,54.4,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Advanced"
C109520,Teamwork Complete Bootcamp 20,edX,Soft Skills,Teamwork,Instructor_41,46,2499,4.1,61614,Beginner,French,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",Yes,352020,Mathematics,86.1,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Beginner"
C109522,Teamwork Complete Bootcamp 22,FutureLearn,Soft Skills,Teamwork,Instructor_347,40,399,4.6,12870,Advanced,English,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,2986,Mathematics,45.1,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Advanced"
C109523,Teamwork Complete Bootcamp 23,Khan Academy,Soft Skills,Teamwork,Instructor_490,24,3499,4.1,214005,Intermediate,Hindi,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",Yes,150907,Basic Programming,73.3,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Intermediate"
C109526,Teamwork Complete Bootcamp 26,FutureLearn,Soft Skills,Teamwork,Instructor_434,73,1499,4.6,139205,Advanced,English,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",Yes,385617,Basic Programming,37.7,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Advanced"
C109527,Teamwork Complete Bootcamp 27,Skillshare,Soft Skills,Teamwork,Instructor_360,15,3499,3.9,192318,Intermediate,French,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",Yes,253733,Basic Programming,39.0,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Intermediate"
C109528,Teamwork Complete Bootcamp 28,edX,Soft Skills,Teamwork,Instructor_5,44,3499,3.7,16332,Beginner,French,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,316967,Mathematics,80.9,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Beginner"
C109529,Teamwork Complete Bootcamp 29,DataCamp,Soft Skills,Teamwork,Instructor_154,60,1499,4.0,120357,Advanced,Spanish,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,147550,Basic Programming,49.6,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Advanced"
C109530,Teamwork Complete Bootcamp 30,Coursera,Soft Skills,Teamwork,Instructor_474,7,399,4.9,41407,Advanced,French,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",Yes,457784,Computer Fundamentals,76.6,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Advanced"
C109531,Teamwork Complete Bootcamp 31,edX,Soft Skills,Teamwork,Instructor_366,6,1499,4.0,244235,Advanced,English,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",Yes,297826,Basic Programming,70.8,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Advanced"
C109532,Teamwork Complete Bootcamp 32,DataCamp,Soft Skills,Teamwork,Instructor_166,32,1499,3.8,175928,Intermediate,Spanish,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,49458,Basic Programming,67.9,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Intermediate"
C109533,Teamwork Complete Bootcamp 33,DataCamp,Soft Skills,Teamwork,Instructor_107,66,699,4.5,112118,Advanced,French,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,216898,Mathematics,50.8,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Advanced"
C109534,Teamwork Complete Bootcamp 34,Coursera,Soft Skills,Teamwork,Instructor_24,12,999,4.8,38200,Intermediate,Hindi,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,184612,Computer Fundamentals,63.8,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Intermediate"
C109535,Teamwork Complete Bootcamp 35,Skillshare,Soft Skills,Teamwork,Instructor_138,15,4999,4.4,9704,Intermediate,Spanish,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,125695,Mathematics,89.8,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Intermediate"
C109536,Teamwork Complete Bootcamp 36,FutureLearn,Soft Skills,Teamwork,Instructor_443,10,1499,4.9,124404,Beginner,English,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,212612,Basic Programming,44.9,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Beginner"
C109537,Teamwork Complete Bootcamp 37,Coursera,Soft Skills,Teamwork,Instructor_1,22,399,4.7,233981,Beginner,French,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,350089,Computer Fundamentals,91.2,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Beginner"
C109539,Teamwork Complete Bootcamp 39,DataCamp,Soft Skills,Teamwork,Instructor_27,4,3499,4.7,180280,Beginner,French,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,2029,Basic Programming,85.4,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Beginner"
C109540,Teamwork Complete Bootcamp 40,Coursera,Soft Skills,Teamwork,Instructor_359,10,699,3.8,128011,Advanced,Hindi,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",Yes,266343,Basic Programming,41.7,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Advanced"
C109541,Teamwork Complete Bootcamp 41,LinkedIn Learning,Soft Skills,Teamwork,Instructor_362,21,0,4.2,2915,Beginner,English,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,273104,Computer Fundamentals,53.4,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Beginner"
C109542,Teamwork Complete Bootcamp 42,Udemy,Soft Skills,Teamwork,Instructor_291,2,1499,3.8,94529,Advanced,Spanish,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",Yes,47799,Mathematics,71.5,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Advanced"
C109543,Teamwork Complete Bootcamp 43,DataCamp,Soft Skills,Teamwork,Instructor_275,17,699,4.7,160055,Intermediate,Spanish,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",Yes,326703,Basic Programming,68.2,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Intermediate"
C109544,Teamwork Complete Bootcamp 44,edX,Soft Skills,Teamwork,Instructor_469,66,999,4.0,133247,Beginner,Hindi,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",Yes,86450,Computer Fundamentals,60.7,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Beginner"
C109545,Teamwork Complete Bootcamp 45,Skillshare,Soft Skills,Teamwork,Instructor_421,59,2499,4.8,192433,Beginner,Spanish,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,458192,Basic Programming,76.5,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Beginner"
C109546,Teamwork Complete Bootcamp 46,edX,Soft Skills,Teamwork,Instructor_304,28,1499,4.0,62920,Beginner,French,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,87762,Computer Fundamentals,71.3,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Beginner"
C109547,Teamwork Complete Bootcamp 47,LinkedIn Learning,Soft Skills,Teamwork,Instructor_386,56,999,3.8,75654,Intermediate,Spanish,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",Yes,398395,Mathematics,68.3,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Intermediate"
C109548,Teamwork Complete Bootcamp 48,edX,Soft Skills,Teamwork,Instructor_105,41,699,3.9,142516,Intermediate,French,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",Yes,385399,Mathematics,36.7,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Intermediate"
C109549,Teamwork Complete Bootcamp 49,FutureLearn,Soft Skills,Teamwork,Instructor_185,3,1499,4.6,121654,Intermediate,French,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",Yes,313684,Basic Programming,44.7,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Intermediate"
C109551,Teamwork Complete Bootcamp 51,Udemy,Soft Skills,Teamwork,Instructor_109,80,999,3.7,87366,Advanced,Hindi,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,394915,Basic Programming,42.0,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Advanced"
C109553,Teamwork Complete Bootcamp 53,Khan Academy,Soft Skills,Teamwork,Instructor_396,21,2499,4.3,153281,Beginner,Spanish,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,221594,Computer Fundamentals,51.0,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Beginner"
C109554,Teamwork Complete Bootcamp 54,Khan Academy,Soft Skills,Teamwork,Instructor_308,31,4999,4.0,166744,Advanced,English,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,343699,Computer Fundamentals,56.9,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Advanced"
C109556,Teamwork Complete Bootcamp 56,Coursera,Soft Skills,Teamwork,Instructor_172,5,2499,3.6,148275,Advanced,English,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",Yes,445653,Basic Programming,39.6,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Advanced"
C109557,Teamwork Complete Bootcamp 57,Skillshare,Soft Skills,Teamwork,Instructor_466,73,3499,4.8,21877,Beginner,Hindi,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,291851,Computer Fundamentals,47.5,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Beginner"
